COLUMN1,COLUMN2,COLUMN3,COLUMN4,COLUMN5,COLUMN6,COLUMN7,COLUMN8,COLUMN9,COLUMN10,COLUMN11,COLUMN12,COLUMN13,COLUMN14,COLUMN15,COLUMN16,COLUMN17,COLUMN18,COLUMN19,COLUMN20,COLUMN21,COLUMN22,COLUMN23,COLUMN24,COLUMN25,COLUMN26,COLUMN27,COLUMN28,COLUMN29,COLUMN30,COLUMN31,COLUMN32,COLUMN33,COLUMN34,COLUMN35,COLUMN36,COLUMN37,COLUMN38,COLUMN39,COLUMN40,COLUMN41
cat,2101.44,73.01641754,1968.96,72.74466667,2099.2,63.29272294,2098.88,62.58857024,1966.4,59.96543648,2101.12,59.94345068,2111.04,59.57436044,6.4,59.20614042,2103.68,58.31074332,1964.16,57.75832901,2030.4,56.6383341,1992.64,56.07823171,2111.36,56.0665137,5.44,55.67697435,1971.52,55.54969489,2096.64,55.21650881,2108.8,54.22437753,1966.72,53.87962463,1969.28,53.12440376,2028.16,52.49599197
cat,758.08,356.135916,743.04,349.3838264,735.68,344.1163468,751.68,339.2955372,766.08,323.9174291,738.24,315.5563333,741.76,307.5348077,764.8,304.507199,769.92,294.2477515,768.64,285.0282773,770.24,273.8980432,768.96,260.3027368,737.92,260.024244,756.8,258.9852057,740.48,256.4527101,744.32,249.8745299,747.84,247.0521613,573.12,241.0891027,746.56,232.969337,749.12,231.1606716
cat,742.72,399.3537602,743.36,397.8910962,736.96,337.3808964,736.32,320.1370556,750.08,309.5738474,742.08,298.6511562,749.44,267.3927712,750.72,263.5002813,737.6,230.6870925,744,229.1516153,749.76,224.4643599,1492.16,220.9677742,1487.68,218.2616736,736.64,217.7544803,743.04,213.6861892,749.12,208.8797632,1494.08,203.0983024,750.4,202.7853541,759.36,197.1593608,742.4,191.8359506
cat,406.4,234.2385735,467.52,210.5144311,406.08,209.0315117,495.68,203.3083153,406.72,186.4649336,467.84,175.3379691,496,171.9760381,449.28,169.4464274,411.2,163.2256565,448.96,160.7248215,410.88,160.4272656,468.16,156.3203436,397.12,155.5429587,401.6,154.2176551,461.44,153.3336154,503.68,151.0131597,455.04,147.8716481,401.92,147.1750235,411.52,146.1437778,393.6,145.4349489
cat,1740.853659,255.7451702,1737.042683,231.5108405,1744.664634,200.1398591,1108.231707,178.2927482,1106.707317,177.2903013,1118.140244,160.6045589,1733.231707,159.8569446,1116.615854,155.1660413,1105.182927,149.4734817,1109.756098,145.7838069,1163.109756,134.6670665,1161.585366,130.0255653,1119.664634,126.3555258,1095.27439,123.928755,1738.567073,122.0167977,1096.79878,118.0285863,1166.920732,116.5618646,1157.77439,116.1423286,1748.47561,116.0871263,1126.52439,115.3485072
cat,2002.24,342.2428462,1998.72,311.3287969,1984.96,304.7988141,2003.52,304.68867,2000.96,297.0664734,2000,286.1415642,1974.72,276.318324,1976,261.9633599,1986.24,257.9794753,2007.04,248.8537185,1997.44,242.0565781,1972.48,234.8973349,1983.68,231.7377408,1973.76,231.5413218,2008.32,228.2448357,2005.76,223.8426951,1999.68,216.24326,1987.2,203.9619545,1955.84,202.8389315,2010.56,190.8933556
cat,29.76,1333.452422,31.04,1166.780256,30.4,1105.97517,89.6,597.4641783,88.96,532.9484889,29.12,403.0616419,90.24,373.5518218,31.68,356.7250202,88.32,308.1793672,32.64,298.7517905,27.84,242.0173877,33.28,198.9670234,87.68,191.2247134,61.44,182.4089291,34.24,175.3825268,34.88,175.2719859,60.8,163.9221058,28.48,153.9552997,59.2,152.2529736,8.96,151.0041003
cat,5.12,2479.917061,7.68,1218.710857,7.04,1143.284291,9.6,966.8295085,7.36,708.2255233,11.2,678.6256747,2.24,660.3510903,11.52,591.4321068,8,589.8421778,8.96,568.8970828,13.76,531.3502415,2.56,474.910591,4.8,425.9718108,13.44,401.7123228,9.28,358.437456,15.36,348.1536546,15.68,310.3524158,0,249.8461022,10.88,234.1682942,17.6,195.1072894
cat,1724.8,393.8531787,1723.52,373.3325357,1726.08,341.5738384,1722.24,306.3216919,1690.24,305.6379423,2480.64,299.1235909,1688.96,299.0886017,1717.12,290.7257144,1716.8,290.1521109,1657.6,285.6338151,1654.08,281.1688191,1727.36,280.9572626,1678.72,279.0092263,1675.2,278.4408877,1715.84,276.9647131,1680,272.4840154,1718.4,267.9881838,1656.32,260.4174403,1683.84,259.8419311,1720.96,259.0253007
cat,118.08,169.3501084,454.4,151.1428719,472,147.684401,481.92,140.6191488,131.2,128.2894341,453.44,127.5116128,488.64,126.1827059,78.08,121.3919343,104.96,120.8281288,72.64,115.836811,493.44,113.0394959,452.48,105.4877282,947.52,104.1601952,1180.16,101.0072634,87.68,92.71562893,413.44,92.22084005,418.24,91.53108108,420.8,91.09928812,450.56,90.38285487,523.84,90.10902026
cat,1158.018868,148.3242651,1154.08805,119.5301748,1149.371069,118.6197828,3500.786164,115.4182671,3474.056604,107.1788186,1153.301887,105.8887391,1176.100629,105.0544705,3496.069182,103.9877149,3469.339623,100.791428,1114.779874,99.70194965,1197.327044,98.86467593,1177.672956,97.25769429,3463.836478,95.12735996,1184.748428,94.01952512,3434.748428,93.90188096,2308.962264,90.28203274,3459.119497,87.67071482,3505.503145,78.9374359,3439.465409,76.47035892,1172.169811,76.36179365
cat,2160,218.9935556,2169.6,168.3532093,2295.04,167.4850652,2579.2,147.6204567,2259.52,143.5010261,2808.96,139.1480604,2090.56,138.949467,2792.64,138.0471289,2160.32,133.7007463,2840.64,133.4102495,2054.72,133.0438503,2169.28,132.8524178,2242.56,130.4553951,2672.64,128.7585047,2760.64,127.7491499,2416.96,127.567155,2299.2,126.7666026,2093.76,126.3810776,1923.2,123.6105789,2576,123.6046127
cat,484.1666667,210.6638906,483.75,179.787405,484.5833333,175.8536997,477.9166667,149.2178051,495,146.0626452,495.4166667,144.8317792,515.8333333,131.6360426,993.75,124.5939891,515.4166667,124.554634,993.3333333,120.2788347,442.9166667,118.1478686,952.0833333,117.8625592,483.3333333,115.9501577,443.3333333,113.8214198,1103.333333,113.3927989,478.3333333,107.5748184,983.3333333,102.837853,951.6666667,101.8980791,453.75,101.7372054,994.1666667,101.0566235
cat,14.72,892.0752016,12.16,794.5381009,14.4,702.1906388,9.92,685.5101496,25.92,509.089504,11.52,504.2524701,13.12,431.3819282,35.2,365.8045454,3.52,361.0964763,16.64,359.3608992,6.08,347.7327078,21.12,343.6840284,61.76,334.437507,18.88,305.1035346,26.56,301.012249,21.44,293.8335299,24.32,282.1550043,5.76,267.2830673,48,264.0992255,35.52,251.3810031
cat,3.84,790.6290029,4.8,691.1297731,7.36,372.9224783,6.72,332.258891,3.2,327.2610643,6.08,290.749352,9.28,214.5485529,5.44,210.7690458,10.56,192.7446374,28.8,147.3107389,31.68,144.7134386,13.12,139.0423755,12.8,131.8539733,10.24,127.1823354,16.64,119.1587798,11.2,118.9670577,17.28,110.840634,4.48,107.9771198,8.64,95.74210005,16,93.6622595
cat,398.4,508.0592599,395.52,481.8794581,414.72,461.7902158,395.84,434.9495886,416.32,402.325304,408.64,361.2280808,398.08,334.3636498,402.88,327.9334217,19.2,323.3447887,413.12,321.0030891,400.32,304.4900289,416.64,302.185909,418.24,301.3307043,402.56,264.5597874,395.2,262.6745543,792.96,262.3828729,407.04,257.517589,391.68,252.6269581,398.72,244.1403835,419.84,236.7772132
cat,58.88,395.3817431,118.08,312.4293239,73.28,299.1178114,120.64,273.1796995,72.96,271.9072619,88.96,240.6347172,57.92,197.7054493,67.2,179.5444933,86.08,165.696087,81.28,156.1870322,56.64,154.8857204,118.4,151.5308154,134.4,149.0169216,55.68,148.8982333,56,143.2037924,270.4,142.6055341,104.96,141.7196739,57.6,140.7655478,65.6,137.1784427,56.32,136.0074181
cat,1167.747823,100.4939334,599.0676566,89.15119147,1172.088893,84.57231951,241.126705,82.12133443,1163.406753,77.69612698,1160.249612,75.29887427,1164.590681,73.81178307,1176.429963,70.67938883,1175.246035,70.39633468,1155.908542,65.48369642,299.928471,64.94123722,660.6319217,62.90781412,239.1534914,62.42428319,699.7015514,62.31109373,700.8854796,62.22430838,1173.667464,61.73441134,410.8230767,61.68358058,1068.297857,60.86090632,697.7283378,60.25271907,707.1997632,60.17900106
cat,302.4,78.16973341,528.32,76.611887,315.84,63.39234474,326.4,63.20388793,281.92,62.06304577,283.2,61.68847131,325.76,58.55639926,547.84,58.14897191,253.44,56.33810942,402.88,56.30570119,262.72,55.21528488,579.2,53.96902784,400.32,52.97591304,301.12,52.70377907,570.56,52.01210752,225.92,51.5598431,424.96,51.55698456,569.92,51.21158702,628.8,50.60976085,313.28,50.22141454
cat,17.6,1086.702246,17.92,963.357421,17.28,700.2374446,18.24,498.8211243,14.72,443.451476,14.4,413.6617122,5.76,368.7690172,6.08,338.9708892,22.72,332.1932665,22.4,292.0343191,23.04,289.3578071,15.04,274.7164282,14.08,273.187672,24.32,246.7414058,36.16,241.1253055,10.88,239.3507829,35.84,216.8383535,23.36,208.29297,5.44,207.3986023,35.2,202.2443067
cat,1284.16,377.675625,1285.12,373.3820031,1280.96,346.5346424,1926.08,344.1651193,640,338.5631118,1283.2,338.059481,1282.24,325.1703232,640.96,315.8814718,636.8,315.6614771,645.44,314.4203526,1925.76,313.1962441,1926.4,312.645687,644.48,303.4302916,652.48,294.9767007,1281.28,292.3120326,1271.36,290.0954551,630.72,287.7189031,640.64,280.1952688,1926.72,277.252395,1281.92,274.1332411
cat,14.72,121.7711002,8,115.5889735,8.96,112.6638591,7.04,111.21909,9.92,94.88846806,7.36,93.07495247,3.2,88.75055984,20.48,78.41272319,293.44,78.41118881,2.88,75.95548529,217.92,75.84967611,182.08,74.22651608,220.8,73.16269252,35.2,69.19735422,190.4,68.73151666,14.08,66.31569198,221.12,64.38405791,192.96,63.08161021,232.64,63.07500944,236.16,59.99775364
cat,451.52,1106.030678,452.48,1004.874929,450.56,877.7869188,454.72,736.8966973,453.44,600.9474604,435.2,554.0448356,455.68,538.9152147,433.92,538.3020499,447.04,537.1969351,453.76,457.8736143,448.96,448.2967202,431.68,387.2162635,448,366.7486517,437.44,351.0912313,459.84,327.6994268,440.32,327.247043,891.52,324.9061738,458.88,316.4877182,449.92,312.8880425,441.28,296.3636738
cat,100.16,403.8107151,48.64,242.9291771,8.64,213.3429574,8.96,189.8519288,77.44,180.4162927,100.48,168.6147542,2.24,166.4197162,2.56,159.7124193,84.48,130.1717148,48.32,116.1424457,1589.12,105.5908146,1590.08,104.960727,1589.76,104.4197842,1588.8,102.6231804,1588.16,102.5411172,100.8,102.5296868,53.76,102.0795849,1591.04,101.2083915,196.48,98.91053488,1590.72,89.94426753
cat,493.625059,139.2596475,1721.643318,119.1325932,977.1761373,112.4632684,483.0473792,109.0918272,491.6102629,104.2907922,1665.229026,103.3452371,424.6182906,100.0978883,525.3580985,99.85597551,416.5591059,99.44478954,964.0799622,98.77041732,321.8636864,94.7400838,979.1909334,92.44510938,450.8106406,89.81517812,977.6798363,89.01807433,415.0480088,88.87458427,447.7884464,88.68101724,483.5510782,87.67917641,428.6478829,85.15979193,322.3673855,84.34328291,466.4253109,83.76155824
cat,582.4,394.8421395,600,382.1739133,598.72,362.5316949,552.64,355.5550815,579.84,337.4157303,527.36,331.6165559,534.4,320.0574154,579.52,317.1433038,518.4,314.2654143,575.36,312.9565413,581.12,311.8779874,676.48,298.8340209,679.68,296.4015806,623.04,292.8640457,553.6,290.9700007,552,287.7449988,681.28,286.5294593,596.16,285.2660281,583.68,280.8305138,703.04,280.2456392
cat,1956.054429,395.3707713,1955.630857,386.7101526,1958.59586,368.0186871,1953.089427,332.4479432,1959.019431,331.3247352,1981.892307,296.3889335,1952.665855,280.66039,1961.560862,269.9010133,1943.770848,262.6943163,1971.726584,255.0993504,656.9598136,248.5773348,1928.522264,246.4982194,1964.102293,245.6395342,1984.857309,235.0770101,1944.194419,233.5405923,1992.058029,230.3944964,1920.050829,227.5974347,1923.015831,226.9031367,1974.691587,224.8706638,1969.185154,224.4098774
cat,8,804.3261441,8.32,767.9428708,10.24,747.9795177,7.04,522.3629023,8.64,393.2466335,10.56,355.7824563,512.32,301.5559914,510.08,291.4270339,9.92,279.9802747,472.64,270.1589971,474.88,252.6432769,6.72,245.8388155,17.28,243.6578973,945.92,234.4072228,14.72,230.8527974,516.48,222.1845307,513.92,221.6647097,22.72,217.2676262,511.68,211.1459162,474.24,207.6310122
cat,768.0958967,348.4786887,798.5246657,192.3053134,759.7971415,166.4821961,744.1217151,163.9969682,706.3162748,144.691348,736.7450438,133.1486549,709.0825265,130.7787837,789.3038266,129.3803662,788.3817427,128.6385531,716.4591978,115.9111794,686.9525127,115.0076884,745.9658829,106.7261722,686.0304288,101.9764636,761.6413094,101.2155114,1596.127248,99.97750676,750.5763024,98.4324207,1534.347626,98.01693845,725.6800369,97.2540621,799.4467497,94.86707794,1579.529737,93.54791302
cat,1595.2,323.8155235,1212.48,320.7276981,1596.48,300.8691496,1210.24,274.749371,1568.32,246.7947278,1212.16,237.2063992,232.96,234.1591505,1593.92,228.9801316,1620.48,227.6264975,1566.72,224.0871903,1614.08,220.4324407,1598.08,218.7149913,1615.36,215.8290518,1209.92,213.7896627,240,202.1859542,1597.76,188.771729,229.76,186.7633784,1596.8,185.9131494,1558.08,185.8664816,1559.36,185.7082769
cat,797.12,441.7342186,772.48,358.9792404,549.44,311.9498965,798.72,298.4503521,768.32,283.8756245,766.72,270.611309,795.52,261.2392888,223.04,244.5589974,237.12,238.3248174,733.44,222.3529176,514.24,221.5854482,760.32,221.4320963,543.04,221.2598404,816.32,211.6048168,755.84,210.6189302,238.72,209.8558532,548.16,207.0229351,1594.24,206.3346732,240.32,205.2422134,749.44,204.4845083
cat,540.8,260.7276631,528.64,247.2158312,539.2,239.2190594,526.08,231.3618726,531.2,212.9040211,538.24,205.3351945,527.68,197.1097994,530.24,186.7098614,548.8,182.9958846,547.2,176.904253,523.52,167.186355,542.4,166.5303432,576.64,157.591363,527.04,154.5063244,1069.12,148.9907955,541.76,148.4324141,1067.52,141.5089227,525.12,140.8538458,1081.28,139.4018016,529.6,138.5693862
cat,942.2660694,367.2159877,902.8036442,354.1589114,935.8232244,342.0930214,939.8500025,331.6012433,914.8839785,322.3283345,929.3803795,279.2141323,918.1054009,253.775187,933.4071576,253.593424,1178.235265,250.7891324,898.7768662,232.1827241,945.4874918,223.6694708,1180.651331,197.0814065,922.132179,196.2974568,884.2804651,187.0441748,947.9035587,171.3965393,1171.79242,161.87684,904.4143555,155.5872521,910.8572004,153.7212314,916.4946897,153.2994059,1127.497861,152.6202562
cat,893.0775868,252.7958982,871.8391186,167.0432195,877.1487356,158.8300067,886.7060463,157.9555714,1340.147342,145.5898587,889.8918166,144.4919858,903.6968209,143.755895,859.0960377,137.6763751,895.2014336,133.4381551,854.8483441,133.139802,910.0683613,131.8149673,1342.271189,126.6520419,1347.580806,123.7288784,842.1052632,118.2792785,1361.38581,115.8969168,905.8206677,103.7941019,862.2818079,102.3648053,879.2725825,102.02838,827.2383354,101.4658104,1318.908874,95.32853195
cat,100.16,576.8549404,4.16,572.816035,5.76,524.0266592,46.72,517.4958988,48.64,486.2299372,2.56,482.7406475,3.2,429.7254193,4.8,395.4494895,83.84,386.7325392,77.76,368.9741255,70.08,346.8826749,204.8,340.7489115,19.84,323.5145546,77.44,308.6906131,7.36,288.2061314,26.56,284.413793,414.08,281.7730649,184.64,275.4625345,115.84,274.5563912,200,272.6168097
cat,1324.8,207.7777565,1944.96,165.2340827,1945.6,149.9723149,1325.44,147.516984,1309.76,146.9339669,1343.36,145.3897452,659.52,142.5930051,1332.16,141.8079117,1322.24,141.7911788,667.52,139.4574645,1942.72,139.4248752,666.88,139.0004955,649.6,138.9350952,1345.28,138.8605559,1967.68,138.4904656,651.2,137.4675169,1322.88,134.5309946,1329.6,134.2750952,1947.84,134.1721297,663.68,132.7708728
cat,639.04,281.477424,660.16,254.2176255,553.92,232.9158767,525.76,231.6901209,669.44,221.2033964,638.08,214.087407,670.4,209.5786796,657.92,209.268581,648.96,204.4487894,635.52,192.0222346,637.76,186.6018987,550.4,185.5109229,631.68,181.9961648,632.64,175.2415566,671.36,173.7522975,1109.76,173.1882167,630.08,171.0772605,629.12,170.6859899,1267.2,170.0789839,1111.36,168.2752687
cat,651.84,260.6217466,637.12,228.8161112,31.04,215.3696921,64.64,204.5811974,647.04,183.8046943,635.52,172.6783341,654.72,171.7245752,651.52,170.1701595,490.56,164.5530676,489.6,156.4777042,647.36,146.7112012,120.32,146.3411634,491.52,146.0765319,488.64,142.4008976,645.44,142.3987849,487.68,142.1524231,1306.56,140.7239455,1306.88,138.9614327,654.4,136.1633701,635.2,134.5006797
cat,140.8,154.9655248,310.72,149.8428503,202.88,130.117827,198.08,123.3906453,352.32,119.4131819,157.44,117.1636285,147.84,115.0477317,305.92,113.6465629,209.28,112.7362498,139.2,107.7613409,203.52,107.6725416,342.72,105.6058334,311.36,99.11297398,238.72,99.08587301,130.56,98.43927453,296.32,96.52945685,343.68,95.93178417,320.96,94.36282004,315.84,93.45699671,287.68,92.53160281
cat,27.52,370.6787735,81.28,306.6418763,28.16,273.6088843,16,232.768202,29.12,201.5101388,7.36,199.6965011,82.88,196.1733904,26.56,194.4029089,78.4,186.2245334,53.76,183.4603586,20.48,180.6034344,53.12,177.8115098,54.72,176.2596213,9.6,169.2849771,4.8,163.7803505,19.84,161.0220037,25.92,157.1715195,80.64,155.7279988,6.08,155.5862902,5.76,148.4516191
cat,1502.72,434.1606878,1500.16,404.2096822,1502.08,374.2493385,1486.72,360.7519397,947.52,353.0916894,983.68,339.7348297,921.92,325.2111263,951.04,324.0215485,1823.36,312.9579877,1495.36,307.711123,1503.36,307.7036772,1484.16,300.7735772,1436.48,292.4316851,1483.52,290.4423292,1499.52,290.1083664,1821.76,285.9776815,970.56,284.3984957,1967.36,277.9849956,1824.96,270.5117643,1967.68,269.1425956
cat,1407.344871,171.1549915,1411.566062,159.6222391,702.4060785,124.8703203,650.0633179,115.3978343,1897.002955,113.486928,694.8079358,106.71998,685.521317,100.7944592,1235.964542,97.32405885,1408.189109,95.53220923,631.4900802,95.19228794,1234.276066,93.96404089,2526.804559,93.85208115,1415.787252,92.35370666,710.0042212,91.95348153,1895.314479,90.63519528,1265.512875,89.8210132,710.8484593,89.07523616,1852.258337,84.89423101,1259.603208,83.82261218,2531.025749,80.17238016
cat,663.68,730.8421899,663.04,470.0102464,1230.72,282.2399679,1262.08,268.3389673,666.24,260.4676943,1242.88,258.4331859,679.36,251.6675487,1789.44,251.4395647,1236.16,246.3446168,659.52,243.1667409,1234.24,240.4033834,1309.76,235.1131901,1190.08,227.6438868,673.6,219.8013056,1222.08,214.7244603,1242.24,209.8702255,1788.48,206.6331721,1237.12,205.7559896,1234.88,205.656181,1550.08,205.594103
cat,928.32,760.7397975,928.64,733.9477244,930.88,616.8335369,931.2,600.7447717,862.4,549.7919718,867.52,511.6234168,864,461.3632636,899.2,425.3737033,919.68,399.1926568,920,388.9794128,867.84,383.779048,895.36,363.3805288,857.6,351.4392817,862.08,346.1041935,899.52,344.5890275,928,342.1789697,895.04,341.5897523,871.68,335.7562707,926.08,332.721436,841.28,323.1441928
cat,1185.929648,828.5599708,1187.475841,585.6169831,1184.383456,483.9617706,1175.879397,355.3091963,1193.660611,347.0901098,1804.406649,334.8659628,1174.333204,317.7499903,1802.08736,307.1487999,1806.725937,301.2678737,1171.240819,300.9221461,1169.694627,264.9353117,1812.137611,244.0189694,1172.787012,239.1797545,1206.803247,238.5767899,1177.425589,237.4594085,1799.768071,236.5357843,1814.4569,223.1003272,1180.517974,215.681578,2526.478547,213.2615701,2522.613065,203.0081745
cat,85.12,1490.886364,84.8,781.6732459,171.2,548.3188002,169.6,510.0730861,170.24,427.2899825,187.84,420.0924028,136.96,401.5387614,153.28,399.0519924,108.8,392.0017515,170.56,366.635955,152.64,331.0480557,540.16,314.8019332,50.88,303.9648014,136.64,299.0861428,137.28,295.5605815,303.36,293.0677192,596.16,292.5262909,152.32,292.4085951,152,291.6057649,303.68,268.2204376
cat,2081.6,117.995273,2084.8,108.9855781,2100.16,106.8929335,1896,102.0365123,2094.72,98.52242098,2107.84,97.81608669,2089.28,96.47085464,1968.96,95.97452285,1855.04,93.62059919,1965.44,92.76578829,1879.68,91.73579587,2079.36,91.70992022,1907.52,90.37539896,1981.44,88.799801,2083.84,87.47416549,2009.28,86.66198612,1839.36,86.40986228,1968.64,85.82499684,1965.76,85.54036364,1953.92,84.50538583
cat,459.8976109,201.9896321,449.6587031,169.39207,1919.795222,165.8724553,455.6313993,165.8488983,1922.354949,162.6894499,421.5017065,143.8531667,464.1638225,114.4275959,452.21843,114.0391988,1282.423208,113.8415617,616.894198,112.930654,2560.580205,109.5491422,630.5460751,107.7922677,1924.914676,105.739762,1267.918089,104.9072947,468.4300341,101.9185058,903.5836177,98.93103305,2563.139932,97.54174466,482.9351536,96.83503191,1251.706485,95.71235829,1284.982935,93.18027137
cat,958.59375,238.2782469,1913.671875,211.8035574,1432.8125,211.2432342,1859.375,206.036845,1860.9375,201.7935467,1857.421875,201.3675371,1914.0625,201.3048661,958.984375,192.6330272,1871.09375,189.5376884,1432.421875,186.9082349,2406.640625,183.3485226,1913.28125,180.7144015,1435.9375,177.1710677,2406.25,177.1055617,1862.890625,175.6164067,1906.25,173.0713115,2337.5,172.7978005,1872.65625,172.7815469,2325.78125,171.4990543,1923.4375,170.3613309
cat,1200.32,578.6507219,1201.92,412.0399562,1828.48,390.1317058,1180.16,367.9702338,1198.72,367.8768602,1825.28,340.2740309,1179.2,338.4870874,1171.2,313.266079,1181.76,301.1653376,1825.92,296.0640144,1194.56,295.0938706,1172.8,294.9618852,1170.24,290.9278622,1192.96,285.657946,1174.4,285.3843861,1182.72,280.0429919,1828.16,266.8449824,1208.32,265.4050791,1177.6,265.0299645,1176,246.6734702
cat,1185.945274,426.2465228,1184.701493,410.1439163,1803.482587,273.8016993,1189.054726,273.1903519,1801.616915,254.5762163,1805.348259,231.9059039,1813.432836,226.7915627,1807.21393,211.1142119,2525.497512,210.341094,1799.751244,205.9477703,1815.298507,199.2965825,1811.567164,194.8246466,1169.776119,193.5935558,2523.00995,191.2389731,1171.0199,189.8958408,1194.029851,184.6467566,1163.557214,181.4785879,1166.044776,179.2177183,1167.288557,176.1847272,1164.800995,176.0996929
cat,30.08,288.1607092,29.12,187.8919985,30.4,131.5659112,31.04,115.5307895,57.28,102.7870346,31.36,99.21781742,32.32,99.01089423,57.6,89.95149918,56.32,83.06896781,80.96,65.45150113,26.88,61.6420397,85.12,60.1320732,54.08,51.20860845,24.64,50.17893619,29.76,50.03834628,58.56,48.43138596,56,44.81543845,64,42.96295188,33.28,42.16748973,81.6,40.41214294
cat,340.16,695.956958,339.52,667.976207,342.4,653.7911999,341.76,513.0877503,332.48,497.7427326,334.08,487.4524508,343.04,443.9566216,337.92,431.2176975,310.4,405.0373499,328.32,384.5260924,345.28,382.4050647,311.36,367.978284,313.92,367.089383,326.72,356.8320027,327.68,350.2735174,272.96,350.068946,345.92,349.7375672,273.92,335.0015408,317.44,328.0215565,314.88,327.8954029
cat,1351.04,617.027258,1352,483.2719118,1348.8,475.1729472,1350.08,440.7968325,1347.84,428.2704536,1354.24,343.5581121,1360.32,291.0398633,1353.28,281.3416956,1361.28,258.1210955,1355.2,238.0354126,1349.76,237.5170445,1346.88,207.870567,1345.6,207.380877,1359.36,197.693652,1352.96,184.3331679,1346.56,179.3467189,1952,178.3174795,1381.12,176.0438474,1356.16,175.6540359,1357.12,166.0859933
cat,30.08,790.3974537,31.04,509.9796609,64,494.7196685,25.92,487.8739188,28.8,408.6023932,36.48,389.4331393,33.92,365.0242405,34.24,312.0316082,27.2,288.4603294,22.08,284.8558593,20.16,274.4642335,17.92,264.670659,63.68,260.7972637,281.6,256.7468285,32,246.6465601,48.64,246.5845196,47.36,243.1817915,37.44,242.0576111,24.32,235.8713226,32.96,223.0364254
cat,359.5006935,205.6384895,360.6102635,189.3924804,326.7683773,134.6618759,358.3911234,133.2305446,289.5977809,121.4293599,355.6171983,118.4951306,327.8779473,114.1647466,320.110957,108.8636939,490.9847434,101.6447362,325.6588072,99.7490601,323.9944521,98.74372918,356.7267684,94.33086007,361.7198336,94.10716312,382.8016644,94.01049468,362.8294036,89.54325396,378.3633842,88.29468228,353.9528433,85.45569023,329.5423024,82.28639739,379.4729542,81.4488505,351.1789182,79.01120548
cat,1502.08,88.49272424,1498.56,82.76684662,1500.8,79.20202309,1497.28,78.71519332,1503.36,72.94336998,1505.6,68.09804694,1522.24,67.97284138,1499.84,67.48568386,360.32,66.32409547,217.6,65.24194954,1541.44,64.16448882,428.48,63.64190144,168.64,63.37773003,1523.52,62.89210319,1504.32,62.14388449,393.92,62.04940029,1518.72,60.86742371,179.2,59.56045849,1524.8,59.4216831,1499.52,59.27258325
cat,737.92,528.8772353,737.6,513.359384,738.24,446.7854776,737.28,402.7013502,755.52,364.8873403,749.12,332.7101441,755.84,326.0358924,738.56,321.8886463,733.12,313.3633496,733.44,312.7752284,749.44,289.6134216,380.48,288.2124949,748.8,275.1042636,733.76,273.7238605,380.16,265.9318617,732.8,260.1994151,1474.24,257.9347796,371.84,240.9208157,371.52,236.1390465,1474.56,227.6678556
cat,1185.92,1115.67275,1186.56,1108.139964,1188.8,989.4728312,1176.32,969.4897942,1175.68,836.7639957,1173.12,771.4652419,1181.12,717.490201,1180.48,685.8083269,1191.04,640.1619194,1188.16,637.8458095,1223.36,633.9862221,1225.6,588.854589,1221.12,563.6720809,1169.92,539.815461,1172.48,501.7716182,1226.88,487.42907,1227.84,485.1773945,1224.64,471.7543052,1185.28,463.4865347,1183.68,440.1317447
cat,97.28,344.0429758,88.96,295.2517022,93.76,273.6342706,90.88,254.7903528,48.32,233.9994045,826.88,202.1163621,825.92,183.0488685,2160.64,173.7813554,72,171.8630542,837.76,169.4899239,88.32,167.4103852,1233.92,166.6622515,76.16,165.2359891,88.64,164.3753024,2238.72,163.0673256,91.2,162.2759846,2152.32,159.1195939,92.8,158.1926191,2153.6,156.5379763,827.84,152.017159
cat,1518.4,433.3955397,1518.72,392.5599478,787.2,376.867926,763.84,370.9273313,763.52,363.1308693,786.24,361.6562401,760.96,361.2201337,786.88,357.1161843,786.56,354.1160817,1525.12,335.7094371,791.68,331.9493509,754.88,327.6380916,761.28,327.2344593,785.92,319.034954,693.44,309.6090945,775.36,306.1345256,777.92,303.667596,787.52,291.4893699,1543.36,279.2078268,778.24,272.4189821
cat,431.7587492,230.8778634,432.6489735,208.0836624,430.868525,177.3751299,433.5391977,132.6829805,470.0383909,102.907112,859.9566016,91.36170804,413.0640405,88.88323169,2254.937962,82.8872984,470.9286151,80.70544471,397.0400045,79.17337271,384.5768653,75.22464448,401.4911256,74.797944,413.9542647,73.03236568,476.2699605,72.34064263,402.3813498,72.16223872,372.1137261,71.29247485,397.9302287,70.83061562,1662.048628,66.44025631,464.6970456,66.05091659,477.1601847,66.04344806
cat,1000.64,433.1144238,1001.6,420.0933064,986.24,407.8604969,992.32,353.2357335,1023.04,348.4518252,1010.24,345.021899,1022.08,327.1027528,993.28,317.4885116,995.52,314.9719435,780.48,309.2342987,1019.84,308.8416783,987.2,297.4300679,1001.92,273.1045619,1011.2,270.4901729,1013.44,270.2080888,981.12,262.4243236,777.6,260.0907446,1042.56,258.1587284,778.56,253.1719231,1039.04,243.0792782
