COLUMN1,COLUMN2,COLUMN3,COLUMN4,COLUMN5,COLUMN6,COLUMN7,COLUMN8,COLUMN9,COLUMN10,COLUMN11,COLUMN12,COLUMN13,COLUMN14,COLUMN15,COLUMN16,COLUMN17,COLUMN18,COLUMN19,COLUMN20,COLUMN21,COLUMN22,COLUMN23,COLUMN24,COLUMN25,COLUMN26,COLUMN27,COLUMN28,COLUMN29,COLUMN30,COLUMN31,COLUMN32,COLUMN33,COLUMN34,COLUMN35,COLUMN36,COLUMN37,COLUMN38,COLUMN39,COLUMN40,COLUMN41
Other,978.138,409.7211346,945.063,289.0604255,906.696,264.7024997,976.815,250.2810362,411.894,247.7372878,930.51,244.1298579,933.597,240.3963519,410.13,222.2786312,980.784,218.899668,905.814,213.4991317,1546.587,202.1088975,1005.921,200.523146,936.684,198.0010298,99.666,192.5746222,945.945,188.7141229,994.896,184.6757494,901.845,180.4495176,985.194,178.9764077,833.49,173.9435689,902.727,173.0730442
Other,196.245,108.371791,244.755,95.47819643,186.102,65.09218568,292.824,63.98419887,164.934,58.9650935,289.296,58.11318441,209.475,58.0858723,245.196,54.63953277,189.189,53.29446767,186.543,52.99058048,187.425,51.76806885,335.601,51.08829139,175.077,50.7093939,174.636,50.49562716,142.002,47.25584175,170.667,46.68804945,279.594,45.11519253,166.698,45.04420357,151.704,44.31942151,207.711,44.15500765
Other,2132.676,229.7466055,2134.44,222.5501746,2136.204,217.2636034,753.669,204.6300726,758.961,182.2804465,2144.142,177.9328156,772.191,166.9088565,2125.179,160.5826172,781.893,159.7139028,2130.912,155.4822722,847.602,153.1628448,759.402,153.0707485,755.874,151.1823431,754.11,147.7355953,851.13,144.0007024,757.638,135.7374405,776.16,134.4286908,2142.378,133.2584874,2137.968,132.0509998,2145.906,129.479957
Other,1106.028,308.7460911,1071.63,303.9781852,1124.991,278.3101542,1120.581,277.8481611,1111.32,265.9811075,1071.189,263.6221187,1110.879,258.7298934,1084.419,255.8559615,1077.804,251.02829,1078.245,250.6406911,1106.469,245.6266488,1101.177,241.3584982,1128.96,239.8665857,1120.14,237.6389104,1063.692,234.8608252,1105.587,233.5759328,1072.071,233.039314,1083.978,232.0559852,1084.86,223.2134922,1090.152,221.9709183
Other,1521.45,467.2672704,1520.127,375.8943144,1522.773,296.6646615,1518.804,279.6005989,1503.81,256.9468376,1115.73,239.1512443,1528.506,230.2403743,1544.823,224.5615665,1550.997,223.5609473,1517.481,214.2067648,1537.326,210.8429191,904.491,199.5870552,1531.593,197.6339972,1505.133,196.4761565,1516.158,194.4504724,1546.146,194.3130777,1524.096,193.4730756,1557.171,191.2675926,1536.003,183.8465048,1125.432,182.2184774
Other,1272.726,459.8609967,1387.827,457.1771626,1303.596,415.6605362,1407.672,406.6370665,1282.869,401.1062253,1287.279,396.8145188,1301.832,395.9290814,1299.186,383.0201209,1403.703,382.2435508,1284.633,366.5502592,1440.306,361.959789,1306.242,349.5604444,1262.583,346.0926816,1409.436,331.5549317,1389.591,331.1836252,1405.467,323.3413087,1429.281,320.6042567,1270.08,317.1449704,1392.237,316.1221842,1450.449,305.1694695
Other,3785.544,166.0964525,3822.147,165.4904091,3845.961,139.9728375,3949.155,139.2598987,5250.987,130.0688847,3946.068,127.5549118,5260.248,125.8318725,3782.457,125.3833206,5251.428,122.3924588,4283.874,118.6793105,5241.726,117.4522465,5260.689,115.1131593,5242.167,111.6862453,5269.509,106.5773754,3784.221,105.0794492,3820.383,104.5829102,4293.135,103.8276212,3947.832,102.1994485,4294.458,102.0488471,3903.291,100.2667021
Other,5862.213,217.775471,3416.868,199.0222869,2941.029,181.9284676,3402.756,174.666097,3140.361,173.4724902,3335.283,172.3782831,3574.305,171.1535319,5561.451,162.7562446,2941.47,162.5606749,5851.629,160.7214892,2912.364,157.0362706,2933.091,156.3075669,5807.088,155.6237007,5780.628,155.1348472,2842.686,154.1110197,2910.159,151.8716603,3584.448,151.296465,3872.421,150.4143422,3324.258,148.9510031,3410.694,147.7502866
Other,4106.151,120.3643454,4143.636,117.2177674,4059.846,115.4366019,4070.871,107.471775,4056.318,107.0148777,4064.256,105.8569552,4078.368,101.7212816,4067.343,101.2372859,4099.536,100.5842633,4063.815,100.3057173,4082.337,100.0045569,4123.35,93.83539127,4163.481,93.21033785,4210.668,91.15196268,4131.729,88.84726343,4074.399,88.77778023,4206.699,87.96745109,4151.574,87.14396345,4102.182,86.07246689,4060.728,84.67719999
Other,6775.083,183.7374132,6784.344,153.9326712,6798.897,142.5667358,6672.771,142.0269059,6790.077,141.2908239,6783.903,138.6106899,6794.928,132.6260709,6765.822,131.1763185,6781.257,127.2647289,6663.51,125.0489426,6807.717,121.4319393,6775.524,121.1775823,6715.107,120.2826975,6663.951,119.8054754,6705.846,119.3072433,6803.748,118.6623167,6706.287,118.0030151,6774.642,117.1830168,6685.56,115.4485191,6808.158,113.2687336
Other,11.466,1914.607068,7.056,1343.652913,16.758,1254.413274,3.087,1182.878427,16.317,1140.500304,17.199,1087.423326,15.435,1037.009819,26.46,871.2011767,10.584,757.9056531,27.783,736.0237189,32.193,733.9448699,5.292,726.7549866,13.23,710.8464146,14.994,697.7830651,18.522,694.5674642,20.286,658.6728434,11.907,648.1549974,23.373,628.6102551,29.988,583.2812954,29.106,552.3619419
Other,5655.384,127.2852264,5904.99,125.4561407,5654.943,113.1177326,5987.016,111.4307931,6085.359,111.1999235,5797.386,110.5408838,6216.777,108.1802431,5792.976,106.8116766,5650.533,103.0202665,5635.539,102.5272641,5045.04,100.6917198,5782.833,99.49887475,6074.334,99.02304738,5675.67,97.08742349,6000.687,95.48329743,5996.718,95.46105545,5675.229,94.62510855,6069.924,94.27587794,5816.79,94.0290642,5689.782,93.53657664
Other,3180.051,197.5557678,4224.339,192.5699477,3180.492,190.3159393,4226.103,188.4823598,3956.652,186.6706349,3958.416,178.0565881,3181.815,152.9320303,3967.677,145.9444047,4226.544,145.1724405,3182.256,141.5402987,4262.265,140.9698842,3788.631,140.4535934,3178.728,133.2136348,4224.78,131.6490611,3947.391,129.1572741,3178.287,125.4798832,3965.913,124.7730851,3153.591,123.5277923,3957.093,122.377992,4223.898,121.8418585
Other,3954.006,82.81011492,4002.516,82.27714686,3995.019,76.50847398,3953.565,72.26013372,3961.062,71.42199911,4117.176,65.0010843,4001.634,62.29798644,4081.014,58.67395446,4002.075,58.3388323,3989.286,58.0275498,3995.901,56.79139801,4072.635,55.63867232,3960.621,53.31041384,3988.845,52.85380758,4020.156,52.25459693,3995.46,50.81345923,4116.735,49.75701092,4122.468,47.92805766,4240.656,47.61525698,4259.178,47.04942641
Other,3312.792,152.6589355,3307.941,147.6194555,3232.53,133.5386187,3301.767,131.1406074,3341.016,126.7533176,260.631,123.2036809,3320.289,120.3569752,319.725,119.8065042,3225.033,119.7466987,3336.165,119.3766044,3318.966,117.7767412,3345.867,115.6310295,3329.991,115.2039209,3214.008,115.0715139,3325.14,112.6484898,3166.821,111.8866708,3296.916,111.3985665,3174.318,109.2128702,3315.438,108.7867433,3221.505,108.0627577
Other,3545.199,163.3078869,3539.466,154.0360822,3577.392,145.3342101,3583.125,143.3602213,3533.733,138.4796098,3540.348,131.9989342,3538.584,131.9216271,3573.864,129.6301623,3579.597,127.6561397,3532.851,125.2336313,3589.74,121.6665163,2368.611,121.1756979,3737.034,114.492946,3635.604,107.6379607,3695.58,107.2081758,3371.004,105.1868209,3527.118,102.5398653,3643.101,101.8344841,2954.7,100.3358042,3637.368,96.70125127
Other,63.504,866.6617404,63.063,736.9761938,64.827,716.6761011,100.107,641.0534003,63.945,558.6797124,67.032,275.10519,44.982,260.2572511,65.709,259.2681788,29.547,247.999635,99.225,246.0982036,300.321,220.8745322,325.458,217.3907104,1312.857,216.6554172,1314.621,214.6361988,1506.015,211.4016046,1313.298,202.7150839,3172.995,192.0253668,200.214,181.9039627,65.268,179.3301098,118.629,178.6294812
Other,145.089,39.06552258,138.033,32.00751472,152.145,29.73888494,159.201,29.10401649,130.977,28.62054382,213.003,28.22558561,172.431,27.68723599,186.543,27.16503567,179.487,27.04196376,134.064,26.75820511,469.224,26.60727916,205.947,26.54242545,238.14,26.04152161,455.994,26.03318444,377.055,25.73111464,482.454,25.62422258,127.008,25.59769756,428.652,25.32076979,126.126,25.17464519,343.539,25.01656767
Other,1832.355,262.9335299,1831.032,260.0372445,1797.075,247.7936011,1798.398,237.5710322,1819.566,201.7466223,1816.479,196.8955423,1827.945,196.2330976,1829.268,181.5077365,1843.821,179.9439611,1881.747,177.5123233,642.537,165.8345452,1878.66,158.0892614,627.984,156.6651386,1928.052,154.383976,629.748,152.3818658,1793.988,152.0955099,1809.864,149.7185043,1788.255,149.622399,1842.498,147.9415065,1786.932,147.5268401
Other,0,248.0783399,1969.947,179.8964548,1939.518,170.6639442,2072.259,164.0375268,1943.928,162.7751794,1965.537,154.6564143,2096.514,152.3956147,1961.127,147.6838911,2074.905,143.3775551,1948.338,142.9787834,1968.183,141.7835128,2026.395,140.5087657,1902.915,135.5200758,2005.227,134.820442,1956.717,134.2297084,1959.363,132.966365,1935.108,131.4673813,2334.213,128.0812945,2083.725,124.4342269,2309.958,119.6058856
Other,1842.498,273.1698966,1949.22,238.1406469,2266.299,237.1322287,1950.102,233.6656474,1932.021,220.7011488,1982.295,219.7465547,1980.531,212.0310721,1954.071,201.9821876,1984.5,201.5292076,1952.307,196.1059803,1927.611,192.030839,1903.797,188.0344601,2058.147,179.3895101,2294.964,177.1082166,2002.581,175.0152201,2292.759,173.1147926,2269.386,171.5774685,2267.181,169.9986043,1840.734,168.920116,1967.742,168.1137119
Other,36.603,576.3272378,25.578,442.4208414,23.373,426.9306085,42.336,382.6866299,19.845,375.5791937,55.125,342.0661709,45.423,331.8865325,24.255,323.2564013,54.243,318.1009599,49.392,296.5170316,27.783,257.7029017,63.504,254.0791836,31.311,219.7949385,16.758,218.2348682,38.367,217.7404829,19.404,207.0287284,22.05,203.4152697,45.864,201.0425628,20.286,194.6613952,65.709,175.5047173
Other,5448.555,186.6624567,5449.437,168.064662,5105.457,167.8603632,5114.718,160.4388215,4865.553,160.0135991,4982.859,156.7662488,5432.238,155.3668979,5060.034,155.0626776,5442.381,149.6510554,5435.325,149.3725408,5125.302,148.1365276,4827.186,145.3469204,5458.698,144.9783903,4843.062,143.3159268,5445.468,142.6724507,4816.602,141.7418127,5041.071,140.2276978,5439.294,138.3285535,5436.207,135.5652383,5133.681,133.0513983
Other,4812.633,127.3848599,4784.409,124.3066106,4819.689,121.7376911,4811.31,119.68311,4783.086,111.1170973,4818.366,104.1962948,4813.956,101.571905,4821.012,100.1623871,4785.732,97.8461382,4809.987,95.25351732,4778.676,94.89167133,4650.786,92.9718101,4791.465,92.69945449,4768.974,92.50941044,4792.788,92.2690015,4777.353,90.63589249,4840.857,90.10022964,4781.763,89.98772582,4767.651,89.61988709,4641.084,88.51003892
Other,5210.856,230.5330591,5219.676,205.0720883,5212.62,188.290386,5209.092,179.8622719,5217.912,166.1440824,5202.036,158.6643816,5221.44,157.7164386,5203.8,155.8458318,5205.564,137.6819846,5226.732,132.122603,5216.148,128.1229731,5207.328,127.5728891,5214.384,126.6685529,5224.968,116.3570564,5225.409,112.378943,5228.496,110.3094817,5218.353,109.9517274,5223.204,109.5309397,5675.229,107.3579904,5676.993,100.2267687
Other,6109.173,111.43074,6045.669,110.4315453,6043.464,108.0653932,6037.731,107.4836134,6106.968,107.2444934,6054.489,107.102034,6035.526,105.353016,6047.874,104.9378811,6052.284,104.5644353,6050.079,101.7117766,6039.936,101.609454,5998.923,100.7724023,6514.011,98.14342604,6042.141,97.38511808,6153.714,97.23643327,6009.066,96.75769478,6001.128,96.44411837,6151.509,96.40995143,6656.895,95.77574895,6537.825,95.64431087
Other,4899.951,137.8050859,4903.038,130.8071073,4917.15,128.7821789,4897.746,128.6770665,5186.601,128.1897221,5299.938,121.2866516,5296.851,120.8568953,5183.514,120.7115847,5293.764,117.8927152,5303.025,117.8272553,5119.569,117.5078649,5145.588,116.2360608,5306.112,115.9012279,5189.688,113.4181002,5290.677,111.3284302,5023.431,110.6090831,5157.495,109.4537272,5020.344,109.28337,5312.286,108.6068611,4997.412,107.8773661
Other,7437.024,213.2904193,7439.67,172.0021157,7410.123,160.3429579,7434.378,157.9875699,7433.937,156.3928301,7481.565,148.654937,7484.211,146.9058572,7478.919,144.7801625,7165.368,141.7143411,7486.857,139.0883034,7436.583,137.1051506,7215.642,132.0520636,7212.996,128.009046,7162.722,126.7767387,7442.316,125.243378,7407.036,124.2427405,7217.847,118.7815195,7431.291,118.0047197,7407.477,116.494021,7186.977,116.2692967
Other,6174.882,146.7105833,6176.646,146.3419416,6173.118,141.7762389,6178.41,136.0996155,6165.621,133.7870895,6171.354,133.4603474,6163.857,132.3392688,6167.385,127.2936801,6162.093,122.8893378,7245.189,122.3414206,6180.174,121.7180431,7271.208,118.6066733,7243.425,118.2292606,6169.149,117.2317892,7269.444,116.6460785,6169.59,116.0737212,7354.116,107.7574866,6160.329,106.1850783,7267.68,105.8424734,6181.938,104.6111244
Other,7317.954,197.7104343,7314.867,183.6921451,7321.041,182.561106,7411.446,171.2459216,7408.359,168.7602241,7315.749,166.0360009,7312.662,157.8211729,7349.265,148.1055742,7175.952,147.9350863,7346.178,147.7078794,7413.651,145.5559965,7318.836,145.3761534,7459.956,142.897233,7405.272,142.2997769,7311.78,139.9317719,7179.039,139.3014359,7462.161,135.7767246,7456.869,134.8020598,7512.876,134.2729933,7324.128,134.0047515
Eurasian Golden Oriole,4081.455,511.4400799,4089.834,276.4875696,4061.169,271.9851462,4082.337,264.8599953,4069.548,255.9547168,3974.733,253.7646578,3778.488,253.7633785,4089.393,226.9053193,3933.72,225.3470817,3978.702,221.4763523,3722.481,212.1592883,4000.311,211.5452299,3982.671,211.4990089,4080.132,205.490329,3978.261,203.562052,3966.795,199.976543,3441.123,197.3391672,4073.076,195.4400231,3975.615,193.370346,4101.3,192.9880757
Eurasian Golden Oriole,1442.07,327.4604253,1443.393,306.9906293,1730.925,275.1540358,1440.747,247.6699328,1741.95,244.2665029,1738.863,240.0166632,1732.689,234.446021,1466.766,234.3172126,1928.493,232.9329466,1735.776,231.2784017,1461.474,229.5884493,1460.151,226.5032915,1927.17,219.8719233,1472.058,215.3492109,1929.816,209.2551678,1454.859,207.2058241,1453.536,203.5309609,1931.139,201.2461513,1465.443,200.4843058,1444.716,198.1678662
Eurasian Golden Oriole,1915.704,472.1991785,1912.176,408.6107486,1909.971,377.7491424,1931.139,345.9459433,1927.611,324.0072078,1916.586,322.8755789,1914.381,302.5948904,1910.853,295.3585736,1920.114,289.7144151,1954.953,289.0782877,1938.636,281.2360797,1908.648,276.495166,1932.021,271.9906142,1906.443,270.8954071,1943.046,267.4082807,1967.742,259.6791201,1966.86,251.1034721,1899.828,249.5334059,1919.232,243.2401815,1917.909,233.8632551
Other,4415.733,371.2976018,4430.286,362.2470187,4421.907,326.7868188,4424.112,306.3306058,4436.46,303.1519794,4428.081,277.0019937,4442.634,269.7268602,4434.255,260.5246284,4349.142,254.7938925,4353.111,252.9378678,4827.186,246.7671065,4446.603,246.0613038,4345.614,245.9261324,4828.95,243.4066603,4409.559,241.8628122,4349.583,238.6292191,4440.429,235.2506569,4356.639,235.0331837,4367.223,233.6701473,4417.938,217.1888904
Other,3895.353,403.2151475,3897.558,341.6773132,3891.384,274.6009133,3858.75,268.9785333,5708.304,268.8932714,3889.179,264.4371017,3912.993,259.2504746,5709.627,253.798268,3893.148,250.3763293,5685.813,247.9935884,3857.427,247.299548,5706.981,246.511168,3897.117,245.520893,3870.657,231.3911815,5858.244,230.9521123,5861.772,227.3898287,5684.49,223.7739952,5832.666,221.1205888,5831.784,218.3942915,5651.856,212.958005
Other,4573.17,319.7706997,4581.549,294.5463556,5925.717,290.4441059,4731.93,273.6145521,4718.259,267.4107188,4579.785,259.2595494,4740.75,246.8269886,4982.418,246.1634404,4721.787,244.4314035,4988.592,225.6326945,4705.47,222.8859105,5974.668,220.8069025,4725.756,220.3668224,5945.121,220.1415658,5972.463,219.3231158,5919.543,211.8090676,4584.195,210.6373246,4589.046,210.1676964,5933.655,207.8966969,4566.555,207.177599
Other,3791.718,135.2743691,3926.223,134.3640077,3477.726,126.3115078,3480.372,122.6397938,4295.34,119.4751367,3025.701,111.2571709,3795.687,109.7608255,3030.111,109.5104829,3657.213,108.0565416,3389.085,107.5603183,3730.419,107.1104063,3797.451,104.7524711,3343.662,104.5300375,3755.556,103.4114742,3738.357,102.7189095,3846.843,100.9413864,3032.316,97.63332043,3726.45,97.55433074,3395.7,97.51310689,3780.252,97.43704322
Other,3979.584,145.149687,3990.168,143.0444846,3981.789,126.6983713,3968.559,126.642058,3987.963,125.2981539,3970.764,121.9131406,3977.379,112.0777051,4001.193,111.8284024,3960.18,109.3898244,3957.975,104.4748429,3946.95,100.2168312,3992.373,97.80158812,3979.143,96.06289184,3705.282,95.5128757,3966.354,95.47305425,3696.903,94.09151858,4092.039,93.5881742,3949.155,90.5676044,3713.661,90.42148639,3992.814,90.33804905
Other,3649.716,203.507933,3672.648,193.5552398,3535.497,177.6911266,3574.305,173.323444,3545.64,171.3009138,3738.357,168.4197734,3425.247,152.7771399,3659.859,152.3684562,3432.303,151.8445582,3946.068,149.7347738,3631.635,149.228154,3790.836,148.6139211,3662.505,148.1380188,3771.432,146.8313313,3587.976,145.8528202,3556.224,145.0670229,3725.568,144.2338994,3457.44,143.1911464,3711.897,140.6582608,3414.222,139.7165338
Other,4059.846,120.4517441,4065.579,113.8687703,4061.169,111.8453175,4058.523,111.028537,4038.678,110.2097746,4037.355,108.9720385,4066.902,105.6390944,4064.256,98.79355289,4151.574,96.21598702,4032.945,91.73031115,4150.251,91.0391783,4031.622,90.38216072,4102.182,89.7417798,4100.859,88.52625638,4036.032,87.5574483,4086.747,87.53518711,4040.001,87.4080745,4088.07,86.82281443,4057.2,84.05360772,4062.492,81.69823996
Other,3427.452,187.5816715,3419.955,169.522435,3414.663,159.1848835,3612.672,148.9470422,3420.837,135.6909051,3422.16,135.532781,3605.175,134.2523246,3433.626,125.2745832,3573.423,119.4889423,3446.415,115.9293941,3421.278,114.1513463,3261.195,111.9830215,3428.334,111.7628571,3636.486,111.3118404,3453.03,110.2383744,3403.197,107.780533,3466.701,107.5806339,3452.589,106.9428065,3413.781,106.419384,3300.885,106.0845652
Other,4000.311,100.8429796,4001.634,100.7011047,4000.752,100.5865833,4002.516,100.4378763,4002.957,100.2715684,4001.193,100.1860661,4002.075,99.78878874,3999.87,98.59188728,4003.398,98.34268475,3999.429,98.32093771,4003.839,96.94945182,4004.28,96.44628016,3998.988,96.08302089,3998.547,94.07511073,4004.721,93.40764498,3998.106,93.19404574,4005.162,92.90671452,4005.603,91.67804471,3997.665,91.2425275,3997.224,89.37074476
Other,74.97,108.7634233,3241.791,103.4823021,3240.468,102.8824424,3216.213,90.69958918,2798.586,89.77412198,2761.101,88.70999034,2795.058,87.43310296,3184.902,86.64759516,3194.163,83.33215072,3098.907,81.93567971,2957.787,81.52230531,3228.12,77.37787841,3202.542,77.07073665,3295.152,76.80777417,2770.362,75.62068563,2874.438,75.44296031,2797.263,74.38059704,3095.379,72.78187538,3079.944,72.08863511,3076.416,71.94406224
Other,92.169,183.4748174,3677.499,175.1419139,122.598,170.6906209,100.107,170.0043046,170.667,149.2974199,128.772,147.3281601,106.722,146.721464,112.455,146.6278231,95.256,140.0278287,3693.375,133.964281,3677.94,128.0299491,148.176,127.8090047,3679.263,127.1382969,68.355,122.056731,97.902,115.8529651,3565.926,113.280306,3670.002,112.7803809,3698.226,112.6908021,3669.561,111.9286546,121.716,111.1410809
Other,323.694,401.9062135,255.339,385.170082,278.712,369.0301155,385.434,347.9646768,448.938,346.7187926,255.78,340.4070326,137.592,328.2359427,265.482,323.0057953,451.143,312.7200772,321.048,273.4119766,104.517,265.0259908,445.41,264.4017449,282.681,262.9272131,280.035,259.6602292,499.212,258.7012246,298.116,258.4565721,1468.53,256.6133948,135.387,249.5956414,296.352,249.2140027,83.349,247.6718545
Other,4208.022,121.927111,4198.32,115.8651238,4212.873,115.6290919,4293.135,114.1034184,4275.495,112.2288716,4203.171,108.6687802,4223.016,108.0902853,4237.569,106.4233465,4193.469,105.2613622,4242.861,100.8512634,4297.986,95.06876763,4272.849,94.36211297,4270.644,93.04735165,4188.177,92.60642441,4909.212,92.27669927,4267.998,91.42038652,4325.769,89.33133778,4384.422,89.18868938,4233.159,88.47197812,4286.961,88.18748921
Other,5323.752,366.0919419,5304.789,358.504812,5193.216,339.1562667,5168.52,334.0558849,5146.47,329.6853923,5134.563,299.3876501,5183.073,299.1251709,5194.98,297.5512823,5252.31,294.1466675,5221.881,281.4975014,5266.863,276.9088739,5209.533,276.6965975,5284.062,274.8011539,5066.208,268.5401999,5329.926,261.8871611,5097.519,258.546788,5099.283,258.5384807,5219.676,257.8129356,5142.942,256.2589818,5122.656,254.027247
Other,8245.377,295.6269095,8244.495,267.4883379,8246.259,238.0249344,8233.029,182.2348531,8252.874,178.8424987,8251.992,169.1916598,8243.613,168.269095,8253.756,163.5722249,8233.911,160.8314012,8232.147,156.605563,8237.88,156.2290409,8251.11,155.6388592,8227.296,153.9159889,8238.762,153.0558207,8226.414,146.6309971,8236.998,139.2888802,8239.644,138.3379308,8228.178,137.0650891,8250.228,134.8738518,8168.202,134.420955
Other,2125.179,808.2635387,2122.974,737.7013024,2127.384,687.5071252,2120.769,605.5476914,2112.831,543.5647468,2110.626,539.9106693,2129.589,539.1964466,2110.185,435.8459549,2102.688,430.8833404,2107.98,392.0363144,2131.794,390.1010857,2102.247,364.8208564,2080.638,364.1442113,2120.328,357.9673791,2125.62,334.1501752,2127.825,333.5392386,2122.533,332.5299335,2100.042,326.5698701,2088.576,316.5537291,2086.371,311.0301575
Other,11.466,1708.032287,16.758,1593.250127,21.609,1239.023313,18.522,1236.58584,11.907,1228.498651,22.05,1147.365169,11.025,1111.701503,15.435,767.3553181,44.1,598.8935404,17.199,597.5529443,20.727,597.0722443,4.851,591.4360045,3.087,558.7504391,55.125,556.5323158,8.82,553.1539656,25.578,551.9089168,7.056,533.8964002,21.168,519.5874749,68.796,496.105765,54.243,493.6824519
Other,2907.954,641.4168128,2908.395,635.0142204,2907.513,628.2752975,2908.836,614.2710122,2907.072,609.1999831,2909.277,579.2321958,2906.631,568.2559229,2909.718,530.062469,2906.19,516.1571565,2910.159,472.2569085,2905.749,452.4247422,2910.6,401.9766082,2905.308,380.4804921,2911.041,329.0451714,2904.867,299.4526297,2921.184,255.0962292,2920.743,253.9840986,2911.482,249.8705902,2920.302,248.9732088,2921.625,241.631931
Other,2821.077,167.8765056,2789.766,153.1154794,2885.904,150.2881761,2794.617,145.1593266,2920.302,145.0436896,2889.873,141.0764317,2724.939,138.0903332,2825.046,138.0436858,2790.648,134.3792119,2728.908,133.7317437,2924.271,132.8979919,2810.052,130.6440426,2817.108,127.5502362,2844.45,126.0011719,2954.7,125.0608322,2759.337,124.036318,2840.481,123.79239,2785.797,122.469016,2950.731,122.0025055,2649.528,118.8774037
Other,316.197,269.6273825,317.52,260.6444217,158.319,248.6407637,778.806,237.0520514,803.943,234.0981809,319.284,219.1661093,790.272,212.8256593,4462.92,190.5018752,2299.374,185.0267951,643.86,180.7940638,183.015,180.7301395,193.158,178.2991765,794.241,175.6083752,806.148,171.1942651,801.297,169.2339622,779.247,167.179091,770.868,164.1076246,385.875,153.3471132,792.477,150.5300589,384.552,148.6354693
Other,1017.387,155.63691,1016.064,150.3032633,1016.946,150.2708061,1017.828,150.1171322,1018.269,145.3610493,1027.089,141.8508488,1050.021,139.4046294,1018.71,138.1970505,1016.505,132.5348402,1026.207,129.2366128,1015.182,120.1245178,1019.151,114.7926727,3968.118,111.3658898,1019.592,106.390209,1050.903,104.5618038,3898.881,103.9758354,3967.677,103.4820986,1024.884,103.1856697,3898.44,102.9399641,3897.999,102.8412934
Other,86.436,493.1249751,67.032,425.3174372,45.864,380.7137851,73.206,318.7541723,100.107,293.9337392,108.486,276.9622581,85.554,272.6575375,41.013,269.8035665,127.89,263.31279,105.84,251.0943386,82.908,240.6551633,52.038,237.556425,26.901,237.0344123,42.336,230.6315286,89.964,223.6051406,93.933,214.6307911,438.354,211.8864323,895.671,208.6235,33.957,190.0006731,65.709,187.1003754
Other,3283.245,386.6954253,3278.394,306.4170785,3264.723,283.7892834,3246.201,271.0821719,3217.977,268.5682635,3222.828,246.6765643,3279.717,242.6778997,3364.83,238.3784806,3284.568,233.795348,3281.922,232.5837475,3221.505,232.1455034,3242.673,225.9635908,3268.251,219.9747976,4231.395,218.6722651,3408.489,210.8248839,4377.807,208.7086175,4435.578,203.2480836,3287.655,203.0495101,3368.358,202.2999175,3240.027,199.0708513
Other,3267.81,235.7234586,3295.152,217.7915172,3379.383,199.962874,3358.656,193.0321248,3268.251,191.4027745,3363.948,190.4049791,3873.303,190.3476205,3363.507,177.8395231,3359.097,175.0120551,3542.112,158.5465884,3082.149,147.8882609,4237.128,147.5384982,3368.799,147.4561612,4405.149,146.1522586,4404.708,145.7122336,3510.801,145.4647476,3263.4,141.8588508,4455.864,141.5948976,3292.506,141.1482817,3197.25,140.9961208
Other,59.976,828.9038036,58.653,641.6679574,58.212,194.2485331,57.771,192.4823531,4368.987,172.1621836,4375.602,152.8907229,6144.894,140.505498,6147.54,137.9064768,4388.391,136.9084049,4382.217,136.3248132,4383.981,136.0952198,61.74,134.2273263,6093.738,134.2034353,6146.217,132.0518403,4156.425,131.9123039,6065.073,125.5436519,6096.384,125.2521073,6062.427,123.4902715,6155.037,123.0469469,3750.264,121.8451847
Other,4211.55,145.4295629,4186.413,141.0768797,4270.644,129.7829891,4183.767,119.3338306,4189.059,118.5190972,4271.526,116.3318914,5705.217,115.4576503,4273.29,114.0613706,4193.91,113.2265879,4206.699,110.4946139,4297.545,107.6400107,4214.196,107.3125477,4239.774,105.8478157,4305.924,105.5230792,4460.715,104.7070209,4196.556,104.6926837,4463.361,104.3327124,5695.956,102.8685046,5702.571,102.2902041,4218.165,102.1090309
Other,4362.372,146.9921798,4442.634,145.484061,4348.701,144.279193,4443.075,136.0812398,4456.305,133.6688978,4431.168,128.6128434,4417.497,127.7727257,4256.532,121.8284008,4245.948,121.7059616,4361.931,111.6439811,4430.727,108.6015092,4274.172,108.5446458,4316.508,102.3997366,4444.398,102.1504078,4359.726,100.9115566,4375.602,100.2955983,4467.33,99.72829773,4320.477,99.17868997,4374.279,98.80135958,4363.254,96.00379388
Other,8110.431,100.7634564,8106.021,92.92485092,8109.99,81.57921047,8114.4,81.48271172,8109.549,79.81902874,8868.069,78.90924109,8216.271,75.05384574,8105.58,72.99694048,8218.917,71.02208393,8872.479,69.78772896,8868.51,69.27151458,8872.92,68.56256293,8087.94,67.74372263,8107.785,67.17913403,8867.628,65.44600597,8217.153,65.36519762,8868.951,64.63017646,8870.715,63.67795026,8057.952,63.01088407,8221.122,62.84322871
Other,3700.872,443.474957,3700.431,418.239286,3682.791,409.2305329,3657.213,384.1361282,3659.418,382.6106947,3659.859,368.2433653,3699.99,368.0209605,3658.977,367.224364,3610.467,359.5777565,3656.772,357.6241449,3657.654,344.881376,3626.784,342.3402672,3612.672,339.604509,3599.442,334.9851191,3701.313,334.1699674,3666.915,331.8497727,3682.35,329.1124535,3667.356,318.3438601,3602.529,309.1593786,3673.53,307.6926486
